Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/5/2022,23:25:08,0.096
12/5/2022,23:25:09,0.11
12/5/2022,23:25:10,0.108
12/5/2022,23:25:11,0.114
12/5/2022,23:25:12,0.098
12/5/2022,23:25:13,0.096
12/5/2022,23:25:14,0.135
12/5/2022,23:25:15,0.116
12/5/2022,23:25:16,0.13
12/5/2022,23:25:17,0.097
12/5/2022,23:25:18,0.122
12/5/2022,23:25:19,0.087
12/5/2022,23:25:20,0.083
12/5/2022,23:25:21,0.094
12/5/2022,23:25:22,0.087
12/5/2022,23:25:23,0.101
12/5/2022,23:25:24,0.087
12/5/2022,23:25:25,0.075
12/5/2022,23:25:26,0.08
12/5/2022,23:25:27,0.121
12/5/2022,23:25:28,0.111
12/5/2022,23:25:29,0.091
12/5/2022,23:25:30,0.092
12/5/2022,23:25:31,0.119
12/5/2022,23:25:32,0.116
12/5/2022,23:25:33,0.097
12/5/2022,23:25:34,0.109
12/5/2022,23:25:35,0.11
12/5/2022,23:25:36,0.109
12/5/2022,23:25:37,0.132
12/5/2022,23:25:38,0.114
12/5/2022,23:25:39,0.14
12/5/2022,23:25:40,0.101
12/5/2022,23:25:41,0.095
12/5/2022,23:25:42,0.13
12/5/2022,23:25:43,0.121
12/5/2022,23:25:44,0.102
12/5/2022,23:25:45,0.101
12/5/2022,23:25:46,0.099
12/5/2022,23:25:47,0.117
12/5/2022,23:25:48,0.101
12/5/2022,23:25:49,0.084
12/5/2022,23:25:50,0.08
12/5/2022,23:25:51,0.083
12/5/2022,23:25:52,0.105
12/5/2022,23:25:53,0.158
12/5/2022,23:25:54,0.096
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,0:24:55,0.062
12/6/2022,0:24:56,0.06
12/6/2022,0:24:57,0.056
12/6/2022,0:24:58,0.062
12/6/2022,0:24:59,0.064
12/6/2022,0:25:00,0.062
12/6/2022,0:25:01,0.077
12/6/2022,0:25:02,0.069
12/6/2022,0:25:03,0.078
12/6/2022,0:25:04,0.061
12/6/2022,0:25:05,0.074
12/6/2022,0:25:06,0.077
12/6/2022,0:25:07,0.074
12/6/2022,0:25:08,0.083
12/6/2022,0:25:09,0.099
12/6/2022,0:25:10,0.076
12/6/2022,0:25:11,0.082
12/6/2022,0:25:12,0.073
12/6/2022,0:25:13,0.077
12/6/2022,0:25:14,0.08
12/6/2022,0:25:15,0.065
12/6/2022,0:25:16,0.072
12/6/2022,0:25:17,0.058
12/6/2022,0:25:18,0.062
12/6/2022,0:25:19,0.06
12/6/2022,0:25:20,0.062
12/6/2022,0:25:21,0.048
12/6/2022,0:25:22,0.052
12/6/2022,0:25:23,0.058
12/6/2022,0:25:24,0.057
12/6/2022,0:25:25,0.075
12/6/2022,0:25:26,0.074
12/6/2022,0:25:27,0.065
12/6/2022,0:25:28,0.09
12/6/2022,0:25:29,0.074
12/6/2022,0:25:30,0.072
12/6/2022,0:25:31,0.089
12/6/2022,0:25:32,0.093
12/6/2022,0:25:33,0.067
12/6/2022,0:25:34,0.09
12/6/2022,0:25:35,0.072
12/6/2022,0:25:36,0.081
12/6/2022,0:25:37,0.072
12/6/2022,0:25:38,0.062
12/6/2022,0:25:39,0.066
12/6/2022,0:25:40,0.067
12/6/2022,0:25:41,0.055
12/6/2022,0:25:42,0.056
12/6/2022,0:25:43,0.061
12/6/2022,0:25:44,0.057
12/6/2022,0:25:45,0.061
12/6/2022,0:25:46,0.059
12/6/2022,0:25:47,0.073
12/6/2022,0:25:48,0.057
12/6/2022,0:25:49,0.061
12/6/2022,0:25:50,0.053
12/6/2022,0:25:51,0.051
12/6/2022,0:25:52,0.07
12/6/2022,0:25:53,0.063
12/6/2022,0:25:54,0.058
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,1:24:55,0.079
12/6/2022,1:24:56,0.081
12/6/2022,1:24:57,0.083
12/6/2022,1:24:58,0.119
12/6/2022,1:24:59,0.109
12/6/2022,1:25:00,0.074
12/6/2022,1:25:01,0.112
12/6/2022,1:25:02,0.098
12/6/2022,1:25:03,0.079
12/6/2022,1:25:04,0.084
12/6/2022,1:25:05,0.111
12/6/2022,1:25:06,0.099
12/6/2022,1:25:07,0.083
12/6/2022,1:25:08,0.104
12/6/2022,1:25:09,0.091
12/6/2022,1:25:10,0.131
12/6/2022,1:25:11,0.095
12/6/2022,1:25:12,0.078
12/6/2022,1:25:13,0.099
12/6/2022,1:25:14,0.076
12/6/2022,1:25:15,0.094
12/6/2022,1:25:16,0.09
12/6/2022,1:25:17,0.098
12/6/2022,1:25:18,0.101
12/6/2022,1:25:19,0.084
12/6/2022,1:25:20,0.097
12/6/2022,1:25:21,0.067
12/6/2022,1:25:22,0.096
12/6/2022,1:25:23,0.087
12/6/2022,1:25:24,0.074
12/6/2022,1:25:25,0.066
12/6/2022,1:25:26,0.081
12/6/2022,1:25:27,0.064
12/6/2022,1:25:28,0.066
12/6/2022,1:25:29,0.059
12/6/2022,1:25:30,0.087
12/6/2022,1:25:31,0.081
12/6/2022,1:25:32,0.071
12/6/2022,1:25:33,0.076
12/6/2022,1:25:34,0.134
12/6/2022,1:25:35,0.072
12/6/2022,1:25:36,0.078
12/6/2022,1:25:37,0.096
12/6/2022,1:25:38,0.085
12/6/2022,1:25:39,0.079
12/6/2022,1:25:40,0.096
12/6/2022,1:25:41,0.088
12/6/2022,1:25:42,0.087
12/6/2022,1:25:43,0.087
12/6/2022,1:25:44,0.097
12/6/2022,1:25:45,0.094
12/6/2022,1:25:46,0.087
12/6/2022,1:25:47,0.089
12/6/2022,1:25:48,0.088
12/6/2022,1:25:49,0.097
12/6/2022,1:25:50,0.118
12/6/2022,1:25:51,0.107
12/6/2022,1:25:52,0.074
12/6/2022,1:25:53,0.079
12/6/2022,1:25:54,0.072
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,2:24:55,0.045
12/6/2022,2:24:56,0.039
12/6/2022,2:24:57,0.063
12/6/2022,2:24:58,0.03
12/6/2022,2:24:59,0.027
12/6/2022,2:25:00,0.035
12/6/2022,2:25:01,0.043
12/6/2022,2:25:02,0.032
12/6/2022,2:25:03,0.057
12/6/2022,2:25:04,0.052
12/6/2022,2:25:05,0.039
12/6/2022,2:25:06,0.057
12/6/2022,2:25:07,0.044
12/6/2022,2:25:08,0.061
12/6/2022,2:25:09,0.05
12/6/2022,2:25:10,0.077
12/6/2022,2:25:11,0.159
12/6/2022,2:25:12,0.066
12/6/2022,2:25:13,0.061
12/6/2022,2:25:14,0.059
12/6/2022,2:25:15,0.065
12/6/2022,2:25:16,0.069
12/6/2022,2:25:17,0.067
12/6/2022,2:25:18,0.063
12/6/2022,2:25:19,0.067
12/6/2022,2:25:20,0.075
12/6/2022,2:25:21,0.067
12/6/2022,2:25:22,0.058
12/6/2022,2:25:23,0.054
12/6/2022,2:25:24,0.069
12/6/2022,2:25:25,0.052
12/6/2022,2:25:26,0.048
12/6/2022,2:25:27,0.062
12/6/2022,2:25:28,0.048
12/6/2022,2:25:29,0.046
12/6/2022,2:25:30,0.063
12/6/2022,2:25:31,0.042
12/6/2022,2:25:32,0.053
12/6/2022,2:25:33,0.057
12/6/2022,2:25:34,0.058
12/6/2022,2:25:35,0.049
12/6/2022,2:25:36,0.057
12/6/2022,2:25:37,0.051
12/6/2022,2:25:38,0.054
12/6/2022,2:25:39,0.066
12/6/2022,2:25:40,0.069
12/6/2022,2:25:41,0.051
12/6/2022,2:25:42,0.076
12/6/2022,2:25:43,0.055
12/6/2022,2:25:44,0.089
12/6/2022,2:25:45,0.055
12/6/2022,2:25:46,0.061
12/6/2022,2:25:47,0.046
12/6/2022,2:25:48,0.096
12/6/2022,2:25:49,0.053
12/6/2022,2:25:50,0.057
12/6/2022,2:25:51,0.061
12/6/2022,2:25:52,0.06
12/6/2022,2:25:53,0.06
12/6/2022,2:25:54,0.066
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,3:24:55,0.047
12/6/2022,3:24:56,0.043
12/6/2022,3:24:57,0.043
12/6/2022,3:24:58,0.062
12/6/2022,3:24:59,0.036
12/6/2022,3:25:00,0.033
12/6/2022,3:25:01,0.032
12/6/2022,3:25:02,0.025
12/6/2022,3:25:03,0.03
12/6/2022,3:25:04,0.024
12/6/2022,3:25:05,0.028
12/6/2022,3:25:06,0.024
12/6/2022,3:25:07,0.017
12/6/2022,3:25:08,0.024
12/6/2022,3:25:09,0.026
12/6/2022,3:25:10,0.026
12/6/2022,3:25:11,0.047
12/6/2022,3:25:12,0.042
12/6/2022,3:25:13,0.021
12/6/2022,3:25:14,0.029
12/6/2022,3:25:15,0.025
12/6/2022,3:25:16,0.027
12/6/2022,3:25:17,0.035
12/6/2022,3:25:18,0.038
12/6/2022,3:25:19,0.037
12/6/2022,3:25:20,0.036
12/6/2022,3:25:21,0.046
12/6/2022,3:25:22,0.037
12/6/2022,3:25:23,0.04
12/6/2022,3:25:24,0.044
12/6/2022,3:25:25,0.043
12/6/2022,3:25:26,0.048
12/6/2022,3:25:27,0.045
12/6/2022,3:25:28,0.041
12/6/2022,3:25:29,0.058
12/6/2022,3:25:30,0.04
12/6/2022,3:25:31,0.052
12/6/2022,3:25:32,0.039
12/6/2022,3:25:33,0.057
12/6/2022,3:25:34,0.05
12/6/2022,3:25:35,0.047
12/6/2022,3:25:36,0.064
12/6/2022,3:25:37,0.064
12/6/2022,3:25:38,0.057
12/6/2022,3:25:39,0.052
12/6/2022,3:25:40,0.047
12/6/2022,3:25:41,0.038
12/6/2022,3:25:42,0.04
12/6/2022,3:25:43,0.039
12/6/2022,3:25:44,0.047
12/6/2022,3:25:45,0.039
12/6/2022,3:25:46,0.045
12/6/2022,3:25:47,0.039
12/6/2022,3:25:48,0.046
12/6/2022,3:25:49,0.044
12/6/2022,3:25:50,0.027
12/6/2022,3:25:51,0.047
12/6/2022,3:25:52,0.034
12/6/2022,3:25:53,0.043
12/6/2022,3:25:54,0.04
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,4:24:55,0.038
12/6/2022,4:24:56,0.043
12/6/2022,4:24:57,0.04
12/6/2022,4:24:58,0.037
12/6/2022,4:24:59,0.032
12/6/2022,4:25:00,0.037
12/6/2022,4:25:01,0.035
12/6/2022,4:25:02,0.057
12/6/2022,4:25:03,0.036
12/6/2022,4:25:04,0.035
12/6/2022,4:25:05,0.034
12/6/2022,4:25:06,0.047
12/6/2022,4:25:07,0.048
12/6/2022,4:25:08,0.034
12/6/2022,4:25:09,0.05
12/6/2022,4:25:10,0.04
12/6/2022,4:25:11,0.035
12/6/2022,4:25:12,0.034
12/6/2022,4:25:13,0.04
12/6/2022,4:25:14,0.033
12/6/2022,4:25:15,0.035
12/6/2022,4:25:16,0.03
12/6/2022,4:25:17,0.048
12/6/2022,4:25:18,0.034
12/6/2022,4:25:19,0.045
12/6/2022,4:25:20,0.03
12/6/2022,4:25:21,0.028
12/6/2022,4:25:22,0.021
12/6/2022,4:25:23,0.037
12/6/2022,4:25:24,0.024
12/6/2022,4:25:25,0.034
12/6/2022,4:25:26,0.029
12/6/2022,4:25:27,0.021
12/6/2022,4:25:28,0.023
12/6/2022,4:25:29,0.029
12/6/2022,4:25:30,0.031
12/6/2022,4:25:31,0.021
12/6/2022,4:25:32,0.025
12/6/2022,4:25:33,0.021
12/6/2022,4:25:34,0.025
12/6/2022,4:25:35,0.026
12/6/2022,4:25:36,0.02
12/6/2022,4:25:37,0.022
12/6/2022,4:25:38,0.026
12/6/2022,4:25:39,0.032
12/6/2022,4:25:40,0.023
12/6/2022,4:25:41,0.033
12/6/2022,4:25:42,0.018
12/6/2022,4:25:43,0.029
12/6/2022,4:25:44,0.028
12/6/2022,4:25:45,0.028
12/6/2022,4:25:46,0.015
12/6/2022,4:25:47,0.029
12/6/2022,4:25:48,0.03
12/6/2022,4:25:49,0.02
12/6/2022,4:25:50,0.022
12/6/2022,4:25:51,0.019
12/6/2022,4:25:52,0.022
12/6/2022,4:25:53,0.02
12/6/2022,4:25:54,0.028
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,5:24:56,0.007
12/6/2022,5:24:57,0.008
12/6/2022,5:24:58,0.014
12/6/2022,5:24:59,0.012
12/6/2022,5:25:00,0.012
12/6/2022,5:25:01,0.016
12/6/2022,5:25:02,0.012
12/6/2022,5:25:03,0.01
12/6/2022,5:25:04,0.028
12/6/2022,5:25:05,0.02
12/6/2022,5:25:06,0.018
12/6/2022,5:25:07,0.023
12/6/2022,5:25:08,0.063
12/6/2022,5:25:09,0.025
12/6/2022,5:25:10,0.021
12/6/2022,5:25:11,0.022
12/6/2022,5:25:12,0.022
12/6/2022,5:25:13,0.023
12/6/2022,5:25:14,0.025
12/6/2022,5:25:15,0.018
12/6/2022,5:25:16,0.015
12/6/2022,5:25:17,0.02
12/6/2022,5:25:18,0.017
12/6/2022,5:25:19,0.036
12/6/2022,5:25:20,0.016
12/6/2022,5:25:21,0.026
12/6/2022,5:25:22,0.02
12/6/2022,5:25:23,0.016
12/6/2022,5:25:24,0.03
12/6/2022,5:25:25,0.02
12/6/2022,5:25:26,0.023
12/6/2022,5:25:27,0.015
12/6/2022,5:25:28,0.012
12/6/2022,5:25:29,0.014
12/6/2022,5:25:30,0.024
12/6/2022,5:25:31,0.009
12/6/2022,5:25:32,0.018
12/6/2022,5:25:33,0.015
12/6/2022,5:25:34,0.01
12/6/2022,5:25:35,0.015
12/6/2022,5:25:36,0.017
12/6/2022,5:25:37,0.009
12/6/2022,5:25:38,0.006
12/6/2022,5:25:39,0.01
12/6/2022,5:25:40,0.008
12/6/2022,5:25:41,0.008
12/6/2022,5:25:42,0.011
12/6/2022,5:25:43,0.011
12/6/2022,5:25:44,0.015
12/6/2022,5:25:45,0.013
12/6/2022,5:25:46,0.012
12/6/2022,5:25:47,0.02
12/6/2022,5:25:48,0.014
12/6/2022,5:25:49,0.018
12/6/2022,5:25:50,0.02
12/6/2022,5:25:51,0.02
12/6/2022,5:25:52,0.02
12/6/2022,5:25:53,0.034
12/6/2022,5:25:54,0.021
12/6/2022,5:25:55,0.024
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,6:24:56,0.029
12/6/2022,6:24:57,0.043
12/6/2022,6:24:58,0.031
12/6/2022,6:24:59,0.026
12/6/2022,6:25:00,0.024
12/6/2022,6:25:01,0.018
12/6/2022,6:25:02,0.013
12/6/2022,6:25:03,0.012
12/6/2022,6:25:04,0.009
12/6/2022,6:25:05,0.004
12/6/2022,6:25:06,0.004
12/6/2022,6:25:07,0.002
12/6/2022,6:25:08,0.001
12/6/2022,6:25:09,0.007
12/6/2022,6:25:10,0.004
12/6/2022,6:25:11,0.011
12/6/2022,6:25:12,0.012
12/6/2022,6:25:13,0.012
12/6/2022,6:25:14,0.017
12/6/2022,6:25:15,0.019
12/6/2022,6:25:16,0.025
12/6/2022,6:25:17,0.03
12/6/2022,6:25:18,0.026
12/6/2022,6:25:19,0.03
12/6/2022,6:25:20,0.047
12/6/2022,6:25:21,0.03
12/6/2022,6:25:22,0.024
12/6/2022,6:25:23,0.025
12/6/2022,6:25:24,0.02
12/6/2022,6:25:25,0.016
12/6/2022,6:25:26,0.015
12/6/2022,6:25:27,0.014
12/6/2022,6:25:28,0.012
12/6/2022,6:25:29,0.019
12/6/2022,6:25:30,0.001
12/6/2022,6:25:31,0
12/6/2022,6:25:32,0.006
12/6/2022,6:25:33,0.003
12/6/2022,6:25:34,0.007
12/6/2022,6:25:35,0.005
12/6/2022,6:25:36,0.014
12/6/2022,6:25:37,0.01
12/6/2022,6:25:38,0.009
12/6/2022,6:25:39,0.01
12/6/2022,6:25:40,0.016
12/6/2022,6:25:41,0.016
12/6/2022,6:25:42,0.02
12/6/2022,6:25:43,0.021
12/6/2022,6:25:44,0.021
12/6/2022,6:25:45,0.028
12/6/2022,6:25:46,0.03
12/6/2022,6:25:47,0.032
12/6/2022,6:25:48,0.028
12/6/2022,6:25:49,0.027
12/6/2022,6:25:50,0.026
12/6/2022,6:25:51,0.039
12/6/2022,6:25:52,0.026
12/6/2022,6:25:53,0.022
12/6/2022,6:25:54,0.023
12/6/2022,6:25:55,0.021
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,7:24:56,0.005
12/6/2022,7:24:57,0.009
12/6/2022,7:24:58,0.002
12/6/2022,7:24:59,0.013
12/6/2022,7:25:00,0.003
12/6/2022,7:25:01,0.003
12/6/2022,7:25:02,0.01
12/6/2022,7:25:03,0.005
12/6/2022,7:25:04,0.016
12/6/2022,7:25:05,0.015
12/6/2022,7:25:06,0.005
12/6/2022,7:25:07,0.01
12/6/2022,7:25:08,0.004
12/6/2022,7:25:09,0.005
12/6/2022,7:25:10,0.005
12/6/2022,7:25:11,0.006
12/6/2022,7:25:12,0.002
12/6/2022,7:25:13,0.002
12/6/2022,7:25:14,0.004
12/6/2022,7:25:15,0.006
12/6/2022,7:25:16,0.011
12/6/2022,7:25:17,0.017
12/6/2022,7:25:18,0.008
12/6/2022,7:25:19,0.011
12/6/2022,7:25:20,0.012
12/6/2022,7:25:21,0.01
12/6/2022,7:25:22,0.017
12/6/2022,7:25:23,0.012
12/6/2022,7:25:24,0.022
12/6/2022,7:25:25,0.046
12/6/2022,7:25:26,0.02
12/6/2022,7:25:27,0.027
12/6/2022,7:25:28,0.045
12/6/2022,7:25:29,0.028
12/6/2022,7:25:30,0.035
12/6/2022,7:25:31,0.036
12/6/2022,7:25:32,0.04
12/6/2022,7:25:33,0.038
12/6/2022,7:25:34,0.03
12/6/2022,7:25:35,0.029
12/6/2022,7:25:36,0.043
12/6/2022,7:25:37,0.026
12/6/2022,7:25:38,0.019
12/6/2022,7:25:39,0.086
12/6/2022,7:25:40,0.022
12/6/2022,7:25:41,0.019
12/6/2022,7:25:42,0.018
12/6/2022,7:25:43,0.017
12/6/2022,7:25:44,0.026
12/6/2022,7:25:45,0.007
12/6/2022,7:25:46,0.017
12/6/2022,7:25:47,0.005
12/6/2022,7:25:48,0.004
12/6/2022,7:25:49,0.006
12/6/2022,7:25:50,0.013
12/6/2022,7:25:51,0.003
12/6/2022,7:25:52,0.007
12/6/2022,7:25:53,0.005
12/6/2022,7:25:54,0.005
12/6/2022,7:25:55,0.005
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,8:24:56,0.035
12/6/2022,8:24:57,0.035
12/6/2022,8:24:58,0.044
12/6/2022,8:24:59,0.024
12/6/2022,8:25:00,0.027
12/6/2022,8:25:01,0.028
12/6/2022,8:25:02,0.008
12/6/2022,8:25:03,0.012
12/6/2022,8:25:04,0.009
12/6/2022,8:25:05,0.005
12/6/2022,8:25:06,0.01
12/6/2022,8:25:07,0.009
12/6/2022,8:25:08,0.01
12/6/2022,8:25:09,0.016
12/6/2022,8:25:10,0.043
12/6/2022,8:25:11,0.023
12/6/2022,8:25:12,0.03
12/6/2022,8:25:13,0.04
12/6/2022,8:25:14,0.036
12/6/2022,8:25:15,0.043
12/6/2022,8:25:16,0.031
12/6/2022,8:25:17,0.023
12/6/2022,8:25:18,0.023
12/6/2022,8:25:19,0.018
12/6/2022,8:25:20,0.039
12/6/2022,8:25:21,0.022
12/6/2022,8:25:22,0.029
12/6/2022,8:25:23,0.008
12/6/2022,8:25:24,0.007
12/6/2022,8:25:25,0.002
12/6/2022,8:25:26,0.004
12/6/2022,8:25:27,0.008
12/6/2022,8:25:28,0.009
12/6/2022,8:25:29,0.014
12/6/2022,8:25:30,0.015
12/6/2022,8:25:31,0.018
12/6/2022,8:25:32,0.02
12/6/2022,8:25:33,0.026
12/6/2022,8:25:34,0.027
12/6/2022,8:25:35,0.034
12/6/2022,8:25:36,0.031
12/6/2022,8:25:37,0.029
12/6/2022,8:25:38,0.032
12/6/2022,8:25:39,0.03
12/6/2022,8:25:40,0.026
12/6/2022,8:25:41,0.021
12/6/2022,8:25:42,0.03
12/6/2022,8:25:43,0.044
12/6/2022,8:25:44,0.01
12/6/2022,8:25:45,0.008
12/6/2022,8:25:46,0.002
12/6/2022,8:25:47,0.001
12/6/2022,8:25:48,0.007
12/6/2022,8:25:49,0.011
12/6/2022,8:25:50,0.011
12/6/2022,8:25:51,0.015
12/6/2022,8:25:52,0.019
12/6/2022,8:25:53,0.023
12/6/2022,8:25:54,0.027
12/6/2022,8:25:55,0.034
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,9:24:56,0.06
12/6/2022,9:24:57,0.051
12/6/2022,9:24:58,0.048
12/6/2022,9:24:59,0.048
12/6/2022,9:25:00,0.048
12/6/2022,9:25:01,0.045
12/6/2022,9:25:02,0.038
12/6/2022,9:25:03,0.048
12/6/2022,9:25:04,0.04
12/6/2022,9:25:05,0.046
12/6/2022,9:25:06,0.046
12/6/2022,9:25:07,0.051
12/6/2022,9:25:08,0.044
12/6/2022,9:25:09,0.036
12/6/2022,9:25:10,0.031
12/6/2022,9:25:11,0.044
12/6/2022,9:25:12,0.032
12/6/2022,9:25:13,0.036
12/6/2022,9:25:14,0.028
12/6/2022,9:25:15,0.037
12/6/2022,9:25:16,0.038
12/6/2022,9:25:17,0.051
12/6/2022,9:25:18,0.044
12/6/2022,9:25:19,0.043
12/6/2022,9:25:20,0.039
12/6/2022,9:25:21,0.045
12/6/2022,9:25:22,0.042
12/6/2022,9:25:23,0.058
12/6/2022,9:25:24,0.05
12/6/2022,9:25:25,0.042
12/6/2022,9:25:26,0.034
12/6/2022,9:25:27,0.038
12/6/2022,9:25:28,0.043
12/6/2022,9:25:29,0.033
12/6/2022,9:25:30,0.03
12/6/2022,9:25:31,0.024
12/6/2022,9:25:32,0.015
12/6/2022,9:25:33,0.018
12/6/2022,9:25:34,0.021
12/6/2022,9:25:35,0.014
12/6/2022,9:25:36,0.02
12/6/2022,9:25:37,0.012
12/6/2022,9:25:38,0.011
12/6/2022,9:25:39,0.017
12/6/2022,9:25:40,0.013
12/6/2022,9:25:41,0.026
12/6/2022,9:25:42,0.017
12/6/2022,9:25:43,0.019
12/6/2022,9:25:44,0.024
12/6/2022,9:25:45,0.034
12/6/2022,9:25:46,0.048
12/6/2022,9:25:47,0.031
12/6/2022,9:25:48,0.043
12/6/2022,9:25:49,0.047
12/6/2022,9:25:50,0.043
12/6/2022,9:25:51,0.039
12/6/2022,9:25:52,0.046
12/6/2022,9:25:53,0.039
12/6/2022,9:25:54,0.037
12/6/2022,9:25:55,0.039
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,10:24:56,0.06
12/6/2022,10:24:57,0.065
12/6/2022,10:24:58,0.061
12/6/2022,10:24:59,0.073
12/6/2022,10:25:00,0.06
12/6/2022,10:25:01,0.06
12/6/2022,10:25:02,0.073
12/6/2022,10:25:03,0.073
12/6/2022,10:25:04,0.062
12/6/2022,10:25:05,0.056
12/6/2022,10:25:06,0.046
12/6/2022,10:25:07,0.063
12/6/2022,10:25:08,0.059
12/6/2022,10:25:09,0.075
12/6/2022,10:25:10,0.041
12/6/2022,10:25:11,0.049
12/6/2022,10:25:12,0.061
12/6/2022,10:25:13,0.064
12/6/2022,10:25:14,0.058
12/6/2022,10:25:15,0.04
12/6/2022,10:25:16,0.048
12/6/2022,10:25:17,0.046
12/6/2022,10:25:18,0.043
12/6/2022,10:25:19,0.061
12/6/2022,10:25:20,0.044
12/6/2022,10:25:21,0.038
12/6/2022,10:25:22,0.039
12/6/2022,10:25:23,0.048
12/6/2022,10:25:24,0.038
12/6/2022,10:25:25,0.035
12/6/2022,10:25:26,0.05
12/6/2022,10:25:27,0.051
12/6/2022,10:25:28,0.04
12/6/2022,10:25:29,0.038
12/6/2022,10:25:30,0.046
12/6/2022,10:25:31,0.039
12/6/2022,10:25:32,0.05
12/6/2022,10:25:33,0.03
12/6/2022,10:25:34,0.044
12/6/2022,10:25:35,0.043
12/6/2022,10:25:36,0.058
12/6/2022,10:25:37,0.054
12/6/2022,10:25:38,0.034
12/6/2022,10:25:39,0.047
12/6/2022,10:25:40,0.035
12/6/2022,10:25:41,0.049
12/6/2022,10:25:42,0.053
12/6/2022,10:25:43,0.061
12/6/2022,10:25:44,0.064
12/6/2022,10:25:45,0.065
12/6/2022,10:25:46,0.067
12/6/2022,10:25:47,0.054
12/6/2022,10:25:48,0.06
12/6/2022,10:25:49,0.071
12/6/2022,10:25:50,0.061
12/6/2022,10:25:51,0.072
12/6/2022,10:25:52,0.073
12/6/2022,10:25:53,0.052
12/6/2022,10:25:54,0.06
12/6/2022,10:25:55,0.051
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,11:24:56,0.182
12/6/2022,11:24:57,0.177
12/6/2022,11:24:58,0.161
12/6/2022,11:24:59,0.182
12/6/2022,11:25:00,0.177
12/6/2022,11:25:01,0.15
12/6/2022,11:25:02,0.162
12/6/2022,11:25:03,0.187
12/6/2022,11:25:04,0.124
12/6/2022,11:25:05,0.161
12/6/2022,11:25:06,0.156
12/6/2022,11:25:07,0.121
12/6/2022,11:25:08,0.143
12/6/2022,11:25:09,0.164
12/6/2022,11:25:10,0.154
12/6/2022,11:25:11,0.16
12/6/2022,11:25:12,0.192
12/6/2022,11:25:13,0.188
12/6/2022,11:25:14,0.196
12/6/2022,11:25:15,0.204
12/6/2022,11:25:16,0.17
12/6/2022,11:25:17,0.162
12/6/2022,11:25:18,0.153
12/6/2022,11:25:19,0.159
12/6/2022,11:25:20,0.174
12/6/2022,11:25:21,0.146
12/6/2022,11:25:22,0.135
12/6/2022,11:25:23,0.144
12/6/2022,11:25:24,0.113
12/6/2022,11:25:25,0.151
12/6/2022,11:25:26,0.175
12/6/2022,11:25:27,0.153
12/6/2022,11:25:28,0.163
12/6/2022,11:25:29,0.152
12/6/2022,11:25:30,0.172
12/6/2022,11:25:31,0.201
12/6/2022,11:25:32,0.212
12/6/2022,11:25:33,0.183
12/6/2022,11:25:34,0.171
12/6/2022,11:25:35,0.22
12/6/2022,11:25:36,0.186
12/6/2022,11:25:37,0.172
12/6/2022,11:25:38,0.15
12/6/2022,11:25:39,0.195
12/6/2022,11:25:40,0.138
12/6/2022,11:25:41,0.139
12/6/2022,11:25:42,0.157
12/6/2022,11:25:43,0.142
12/6/2022,11:25:44,0.147
12/6/2022,11:25:45,0.16
12/6/2022,11:25:46,0.15
12/6/2022,11:25:47,0.151
12/6/2022,11:25:48,0.163
12/6/2022,11:25:49,0.154
12/6/2022,11:25:50,0.163
12/6/2022,11:25:51,0.149
12/6/2022,11:25:52,0.143
12/6/2022,11:25:53,0.184
12/6/2022,11:25:54,0.142
12/6/2022,11:25:55,0.145
Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
12/6/2022,12:24:57,0.043
12/6/2022,12:24:58,0.042
12/6/2022,12:24:59,0.043
12/6/2022,12:25:00,0.047
12/6/2022,12:25:01,0.037
12/6/2022,12:25:02,0.034
12/6/2022,12:25:03,0.04
12/6/2022,12:25:04,0.049
12/6/2022,12:25:05,0.05
12/6/2022,12:25:06,0.044
12/6/2022,12:25:07,0.056
12/6/2022,12:25:08,0.057
12/6/2022,12:25:09,0.06
12/6/2022,12:25:10,0.048
12/6/2022,12:25:11,0.059
12/6/2022,12:25:12,0.049
12/6/2022,12:25:13,0.053
12/6/2022,12:25:14,0.078
12/6/2022,12:25:15,0.05
12/6/2022,12:25:16,0.062
12/6/2022,12:25:17,0.063
12/6/2022,12:25:18,0.06
12/6/2022,12:25:19,0.066
12/6/2022,12:25:20,0.058
12/6/2022,12:25:21,0.059
12/6/2022,12:25:22,0.068
12/6/2022,12:25:23,0.054
